ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
12-8-10-1,12-8-10,yú:ndó,find-None,false,expert,Hantgan2018,,,
13-8-10-1,13-8-10,tɛ́mɛ́,find-None,false,expert,Hantgan2018,,,
14-8-10-1,14-8-10,tɛ́mbɛ́,find-None,false,expert,Hantgan2018,,,
15-8-10-1,15-8-10,dìrⁿú,find-None,false,expert,Hantgan2018,,,
16-8-10-1,16-8-10,tɛ́mbɛ́,find-None,false,expert,Hantgan2018,,,
17-8-10-1,17-8-10,tɛ́mɛ́,find-None,false,expert,Hantgan2018,,,
1-8-11-1,1-8-11,nìī-ŋ̄-kūwⁿɛ̀ɛ̀,finger-None,false,expert,Hantgan2018,,,
3-8-11-1,3-8-11,nà: sìrî:,finger-None,false,expert,Hantgan2018,,,
4-8-11-1,4-8-11,nà: sî:ⁿ,finger-None,false,expert,Hantgan2018,,,
5-8-10-1,5-8-10,nùmɛ́ sè,finger-None,false,expert,Hantgan2018,,,
18-8-11-1,18-8-11,feɗeendu,finger-None,false,expert,Hantgan2018,,,
6-8-11-1,6-8-11,nùmò î:ⁿ,finger-None,false,expert,Hantgan2018,,,
19-8-9-1,19-8-9,sùgū kɔ̀ɔ̀njɛ́wⁿ,finger-None,false,expert,Hantgan2018,,,
7-8-11-1,7-8-11,nɛ̀: sí:,finger-None,false,expert,Hantgan2018,,,
8-8-11-1,8-8-11,nùmà sɛ́ndɔ̀:,finger-None,false,expert,Hantgan2018,,,
9-8-11-1,9-8-11,là sìrî,finger-None,false,expert,Hantgan2018,,,
20-8-11-1,20-8-11,nɛ̀: sé,finger-None,false,expert,Hantgan2018,,,
10-8-11-1,10-8-11,nùwⁿò šî:ⁿ,finger-None,false,expert,Hantgan2018,,,
22-8-11-1,22-8-11,kàmbù kòbí:zò,finger-None,false,expert,Hantgan2018,,,
21-8-11-1,21-8-11,kàmbɛ̀ ýsè,finger-None,false,expert,Hantgan2018,,,
11-8-10-1,11-8-10,nùmà: íyɛ́,finger-None,false,expert,Hantgan2018,,,
12-8-11-1,12-8-11,nùmá sè-ŋgé,finger-None,false,expert,Hantgan2018,,,
13-8-11-1,13-8-11,nùmɔ̀ í:ⁿ,finger-None,false,expert,Hantgan2018,,,
14-8-11-1,14-8-11,nùmɔ̀ sǎ-y,finger-None,false,expert,Hantgan2018,,,
15-8-11-1,15-8-11,lɔ̀ ìrⁿú,finger-None,false,expert,Hantgan2018,,,
16-8-11-1,16-8-11,nùmà é:,finger-None,false,expert,Hantgan2018,,,
17-8-11-1,17-8-11,nɔ̀yⁿ sǎ-y,finger-None,false,expert,Hantgan2018,,,
1-9-2-1,1-9-2,bírɛ́,fire-None,false,expert,Hantgan2018,,,
3-9-2-1,3-9-2,góô,fire-None,false,expert,Hantgan2018,,,
4-9-2-1,4-9-2,go᷈:,fire-None,false,expert,Hantgan2018,,,
5-9-2-1,5-9-2,génì,fire-None,false,expert,Hantgan2018,,,
18-9-2-1,18-9-2,yiite,fire-None,false,expert,Hantgan2018,,,
6-9-2-1,6-9-2,núwⁿó,fire-None,false,expert,Hantgan2018,,,
19-9-2-1,19-9-2,tɔ̄,fire-None,false,expert,Hantgan2018,,,
7-9-2-1,7-9-2,génì,fire-None,false,expert,Hantgan2018,,,
8-9-2-1,8-9-2,gólò,fire-None,false,expert,Hantgan2018,,,
9-9-2-1,9-9-2,góô,fire-None,false,expert,Hantgan2018,,,
20-9-2-1,20-9-2,gènì,fire-None,false,expert,Hantgan2018,,,
10-9-2-1,10-9-2,núwⁿó,fire-None,false,expert,Hantgan2018,,,
22-9-2-1,22-9-2,nù:nò,fire-None,false,expert,Hantgan2018,,,
21-9-2-1,21-9-2,nùnà,fire-None,false,expert,Hantgan2018,,,
11-9-2-1,11-9-2,gǒ:,fire-None,false,expert,Hantgan2018,,,
12-9-2-1,12-9-2,jíyé,fire-None,false,expert,Hantgan2018,,,
13-9-2-1,13-9-2,ɲɛ́:,fire-None,false,expert,Hantgan2018,,,
14-9-2-1,14-9-2,ɲǎm,fire-None,false,expert,Hantgan2018,,,
15-9-2-1,15-9-2,núwⁿɔ́,fire-None,false,expert,Hantgan2018,,,
16-9-2-1,16-9-2,gòlò,fire-None,false,expert,Hantgan2018,,,
17-9-2-1,17-9-2,yǎm,fire-None,false,expert,Hantgan2018,,,
2-9-2-1,2-9-2,dɔ́gɔ́,firewood-None,false,expert,Hantgan2018,,,
1-9-3-1,1-9-3,sìyɛ̀,firewood-None,false,expert,Hantgan2018,,,
3-9-3-1,3-9-3,tǐn,firewood-None,false,expert,Hantgan2018,,,
4-9-3-1,4-9-3,tìrⁿú,firewood-None,false,expert,Hantgan2018,,,
5-9-3-1,5-9-3,té:ŋ-gè,firewood-None,false,expert,Hantgan2018,,,
18-9-3-1,18-9-3,cankuce-re,firewood-None,false,expert,Hantgan2018,,,
6-9-3-1,6-9-3,tǐn,firewood-None,false,expert,Hantgan2018,,,
19-9-3-1,19-9-3,súbā,firewood-None,false,expert,Hantgan2018,,,
7-9-3-1,7-9-3,té:ŋ-gé,firewood-None,false,expert,Hantgan2018,,,
8-9-3-1,8-9-3,té:ŋ-gó,firewood-None,false,expert,Hantgan2018,,,
9-9-3-1,9-9-3,tìrⁿí,firewood-None,false,expert,Hantgan2018,,,
20-9-3-1,20-9-3,tè:ŋ-gè,firewood-None,false,expert,Hantgan2018,,,
10-9-3-1,10-9-3,tìrⁿí,firewood-None,false,expert,Hantgan2018,,,
22-9-3-1,22-9-3,tù:rò,firewood-None,false,expert,Hantgan2018,,,
21-9-3-1,21-9-3,tǔ:rì,firewood-None,false,expert,Hantgan2018,,,
11-9-3-1,11-9-3,tìně:,firewood-None,false,expert,Hantgan2018,,,
12-9-3-1,12-9-3,tè:ŋ-gè,firewood-None,false,expert,Hantgan2018,,,
13-9-3-1,13-9-3,tǐⁿ,firewood-None,false,expert,Hantgan2018,,,
14-9-3-1,14-9-3,tínú,firewood-None,false,expert,Hantgan2018,,,
15-9-3-1,15-9-3,tìrⁿú,firewood-None,false,expert,Hantgan2018,,,
16-9-3-1,16-9-3,té:,firewood-None,false,expert,Hantgan2018,,,
17-9-3-1,17-9-3,tǐn,firewood-None,false,expert,Hantgan2018,,,
1-9-4-1,1-9-4,ɥìyɛ̄ŋ̄ kò ŋáwⁿ,fish-None,false,expert,Hantgan2018,,,
3-9-4-1,3-9-4,ísì-m,fish-None,false,expert,Hantgan2018,,,
4-9-4-1,4-9-4,ísì-m,fish-None,false,expert,Hantgan2018,,,
5-9-4-1,5-9-4,kɔ̀gùlɛ̀,fish-None,false,expert,Hantgan2018,,,
18-9-4-1,18-9-4,liingu,fish-None,false,expert,Hantgan2018,,,
6-9-4-1,6-9-4,í:jú,fish-None,false,expert,Hantgan2018,,,
19-9-4-1,19-9-4,yɔ̄gɔ̄,fish-None,false,expert,Hantgan2018,,,
7-9-4-1,7-9-4,kɔ́gúlɛ́,fish-None,false,expert,Hantgan2018,,,
8-9-4-1,8-9-4,íjì,fish-None,false,expert,Hantgan2018,,,
9-9-4-1,9-9-4,ísî,fish-None,false,expert,Hantgan2018,,,
20-9-4-1,20-9-4,kɔ́gúlɛ́,fish-None,false,expert,Hantgan2018,,,
10-9-4-1,10-9-4,í:sú,fish-None,false,expert,Hantgan2018,,,
21-9-4-1,21-9-4,dè:sì,fish-None,false,expert,Hantgan2018,,,
22-9-4-1,22-9-4,ʔísà:,fish-None,false,expert,Hantgan2018,,,
11-9-4-1,11-9-4,ídè,fish-None,false,expert,Hantgan2018,,,
12-9-4-1,12-9-4,ì:,fish-None,false,expert,Hantgan2018,,,
13-9-4-1,13-9-4,kɔ́gɔ́rɔ́,fish-None,false,expert,Hantgan2018,,,
15-9-4-1,15-9-4,ní nàwⁿà,fish-None,false,expert,Hantgan2018,,,
16-9-4-1,16-9-4,ízù,fish-None,false,expert,Hantgan2018,,,
17-9-4-1,17-9-4,íjì,fish-None,false,expert,Hantgan2018,,,
2-9-3-1,2-9-3,dúúrú,five-None,false,expert,Hantgan2018,,,
1-9-5-1,1-9-5,núndī,five-None,false,expert,Hantgan2018,,,
3-9-5-1,3-9-5,nùmmǔyⁿ,five-None,false,expert,Hantgan2018,,,
4-9-5-1,4-9-5,nùmǔyⁿ,five-None,false,expert,Hantgan2018,,,
5-9-5-1,5-9-5,nɔ́:mɔ̀,five-None,false,expert,Hantgan2018,,,
18-9-5-1,18-9-5,joyi,five-None,false,expert,Hantgan2018,,,
6-9-5-1,6-9-5,nǔ:yⁿ,five-None,false,expert,Hantgan2018,,,
19-9-5-1,19-9-5,kɔ̀ɔ̀gɔ̀wⁿ,five-None,false,expert,Hantgan2018,,,
7-9-5-1,7-9-5,nú:mò,five-None,false,expert,Hantgan2018,,,
8-9-5-1,8-9-5,nùmî:,five-None,false,expert,Hantgan2018,,,
9-9-5-1,9-9-5,nìmǐ:,five-None,false,expert,Hantgan2018,,,
20-9-5-1,20-9-5,nɔ̀:m,five-None,false,expert,Hantgan2018,,,
10-9-5-1,10-9-5,nùmǐ:,five-None,false,expert,Hantgan2018,,,
22-9-5-1,22-9-5,gú:,five-None,false,expert,Hantgan2018,,,
21-9-5-1,21-9-5,gú:,five-None,false,expert,Hantgan2018,,,
11-9-5-1,11-9-5,nǔm,five-None,false,expert,Hantgan2018,,,
12-9-5-1,12-9-5,nú:,five-None,false,expert,Hantgan2018,,,
13-9-5-1,13-9-5,núnɛ́:,five-None,false,expert,Hantgan2018,,,
14-9-4-1,14-9-4,ǹnɔ́,five-None,false,expert,Hantgan2018,,,
15-9-5-1,15-9-5,nǔ:y,five-None,false,expert,Hantgan2018,,,
16-9-5-1,16-9-5,nûm,five-None,false,expert,Hantgan2018,,,
17-9-5-1,17-9-5,nùmɔ́rⁿɔ́,five-None,false,expert,Hantgan2018,,,
1-9-6-1,1-9-6,twīìⁿ,flower-None,false,expert,Hantgan2018,,,
3-9-6-1,3-9-6,pùrⁿó,flower-None,false,expert,Hantgan2018,,,
4-9-6-1,4-9-6,pùrⁿǔy,flower-None,false,expert,Hantgan2018,,,
5-9-6-1,5-9-6,púlò,flower-None,false,expert,Hantgan2018,,,
18-9-6-1,18-9-6,piindi,flower-None,false,expert,Hantgan2018,,,
6-9-6-1,6-9-6,pùrⁿó,flower-None,false,expert,Hantgan2018,,,
19-9-6-1,19-9-6,pùgè,flower-None,false,expert,Hantgan2018,,,
7-9-6-1,7-9-6,púlú,flower-None,false,expert,Hantgan2018,,,
8-9-6-1,8-9-6,pùnɛ̌-ngó,flower-None,false,expert,Hantgan2018,,,
9-9-6-1,9-9-6,pùrⁿó,flower-None,false,expert,Hantgan2018,,,
20-9-6-1,20-9-6,púló,flower-None,false,expert,Hantgan2018,,,
10-9-6-1,10-9-6,pùrⁿó,flower-None,false,expert,Hantgan2018,,,
22-9-6-1,22-9-6,bùgà,flower-None,false,expert,Hantgan2018,,,
11-9-6-1,11-9-6,pùrⁿó,flower-None,false,expert,Hantgan2018,,,
12-9-6-1,12-9-6,pùnì,flower-None,false,expert,Hantgan2018,,,
13-9-6-1,13-9-6,pìyé,flower-None,false,expert,Hantgan2018,,,
14-9-5-1,14-9-5,púyó,flower-None,false,expert,Hantgan2018,,,
15-9-6-1,15-9-6,pùró,flower-None,false,expert,Hantgan2018,,,
16-9-6-1,16-9-6,pùn,flower-None,false,expert,Hantgan2018,,,
21-9-6-1,21-9-6,púyó,flower-None,false,expert,Hantgan2018,,,
17-9-6-1,17-9-6,pǔy,flower-None,false,expert,Hantgan2018,,,
2-9-4-1,2-9-4,bíléⁿ,flyinsect-None,false,expert,Hantgan2018,,,
1-9-7-1,1-9-7,yúrí,flyinsect-None,false,expert,Hantgan2018,,,
3-9-7-1,3-9-7,jè jêⁿ-m,flyinsect-None,false,expert,Hantgan2018,,,
4-9-7-1,4-9-7,gì gɛ᷈:ⁿ-m,flyinsect-None,false,expert,Hantgan2018,,,
5-9-7-1,5-9-7,ɲóŋó-nì,flyinsect-None,false,expert,Hantgan2018,,,
18-9-7-1,18-9-7,mbuubu,flyinsect-None,false,expert,Hantgan2018,,,
6-9-7-1,6-9-7,ɲù: jɛ̂-m,flyinsect-None,false,expert,Hantgan2018,,,
19-9-7-1,19-9-7,sūⁿ,flyinsect-None,false,expert,Hantgan2018,,,
7-9-7-1,7-9-7,gɛ́:nɛ́,flyinsect-None,false,expert,Hantgan2018,,,
8-9-7-1,8-9-7,gɔ́ŋɛ́,flyinsect-None,false,expert,Hantgan2018,,,
9-9-7-1,9-9-7,jí:yⁿɛ̀,flyinsect-None,false,expert,Hantgan2018,,,
20-9-7-1,20-9-7,gì:nà,flyinsect-None,false,expert,Hantgan2018,,,
10-9-7-1,10-9-7,yò yǒŋ,flyinsect-None,false,expert,Hantgan2018,,,
21-9-7-1,21-9-7,hámní,flyinsect-None,false,expert,Hantgan2018,,,
22-9-7-1,22-9-7,hámnó,flyinsect-None,false,expert,Hantgan2018,,,
11-9-7-1,11-9-7,gèné,flyinsect-None,false,expert,Hantgan2018,,,
12-9-7-1,12-9-7,jà:ní,flyinsect-None,false,expert,Hantgan2018,,,
13-9-7-1,13-9-7,ɲù: dúgɔ́,flyinsect-None,false,expert,Hantgan2018,,,
15-9-7-1,15-9-7,yⁿɔ̀ŋgɛ̌yⁿ,flyinsect-None,false,expert,Hantgan2018,,,
16-9-7-1,16-9-7,jěn,flyinsect-None,false,expert,Hantgan2018,,,
17-9-7-1,17-9-7,ɲíŋgélé,flyinsect-None,false,expert,Hantgan2018,,,
2-9-5-1,2-9-5,páⁿ,flymovethroughair-None,false,expert,Hantgan2018,,,
1-9-8-1,1-9-8,pìrù,flymovethroughair-None,false,expert,Hantgan2018,,,
3-9-8-1,3-9-8,kísí-yé,flymovethroughair-None,false,expert,Hantgan2018,,,
5-9-8-1,5-9-8,píllè,flymovethroughair-None,false,expert,Hantgan2018,,,
18-9-8-1,18-9-8,fiiru-de,flymovethroughair-None,false,expert,Hantgan2018,,,
6-9-8-1,6-9-8,kílè:,flymovethroughair-None,false,expert,Hantgan2018,,,
19-9-8-1,19-9-8,pīīrī,flymovethroughair-None,false,expert,Hantgan2018,,,
7-9-8-1,7-9-8,círé,flymovethroughair-None,false,expert,Hantgan2018,,,
8-9-8-1,8-9-8,pírí-y,flymovethroughair-None,false,expert,Hantgan2018,,,
9-9-8-1,9-9-8,kísí-yé,flymovethroughair-None,false,expert,Hantgan2018,,,
20-9-8-1,20-9-8,píl-yê:,flymovethroughair-None,false,expert,Hantgan2018,,,
10-9-8-1,10-9-8,kírí-yé,flymovethroughair-None,false,expert,Hantgan2018,,,
21-9-8-1,21-9-8,fírírí,flymovethroughair-None,false,expert,Hantgan2018,,,
22-9-8-1,22-9-8,fí:rí,flymovethroughair-None,false,expert,Hantgan2018,,,
11-9-8-1,11-9-8,cíllí:,flymovethroughair-None,false,expert,Hantgan2018,,,
12-9-8-1,12-9-8,pírí-gè,flymovethroughair-None,false,expert,Hantgan2018,,,
13-9-8-1,13-9-8,kìrí kírì:,flymovethroughair-None,false,expert,Hantgan2018,,,
14-9-6-1,14-9-6,kíílí-yé,flymovethroughair-None,false,expert,Hantgan2018,,,
15-9-8-1,15-9-8,círú,flymovethroughair-None,false,expert,Hantgan2018,,,
16-9-8-1,16-9-8,kílí-yé,flymovethroughair-None,false,expert,Hantgan2018,,,
17-9-8-1,17-9-8,kíl-ɛ́:,flymovethroughair-None,false,expert,Hantgan2018,,,
2-9-6-1,2-9-6,kàⁿgá,foam-None,false,expert,Hantgan2018,,,
1-9-9-1,1-9-9,pūrɛ̀ɛ̀,foam-None,false,expert,Hantgan2018,,,
3-9-9-1,3-9-9,kù kù:rú,foam-None,false,expert,Hantgan2018,,,
4-9-8-1,4-9-8,yúgúrɔ̀,foam-None,false,expert,Hantgan2018,,,
5-9-9-1,5-9-9,pùlà,foam-None,false,expert,Hantgan2018,,,
18-9-9-1,18-9-9,ʄuufo,foam-None,false,expert,Hantgan2018,,,
6-9-9-1,6-9-9,pútɔ̀,foam-None,false,expert,Hantgan2018,,,
19-9-9-1,19-9-9,púlā,foam-None,false,expert,Hantgan2018,,,
7-9-9-1,7-9-9,púlɔ́,foam-None,false,expert,Hantgan2018,,,
8-9-9-1,8-9-9,bùjɛ̀ bújɛ̀-ŋgò,foam-None,false,expert,Hantgan2018,,,
9-9-9-1,9-9-9,músî,foam-None,false,expert,Hantgan2018,,,
20-9-9-1,20-9-9,púlá,foam-None,false,expert,Hantgan2018,,,
10-9-9-1,10-9-9,yɔ̀gɔ̀rɔ̀ pútɔ̀,foam-None,false,expert,Hantgan2018,,,
22-9-9-1,22-9-9,kù:fò,foam-None,false,expert,Hantgan2018,,,
21-9-9-1,21-9-9,kòbú,foam-None,false,expert,Hantgan2018,,,
11-9-9-1,11-9-9,yúbdá,foam-None,false,expert,Hantgan2018,,,
12-9-9-1,12-9-9,pùlá,foam-None,false,expert,Hantgan2018,,,
13-9-9-1,13-9-9,yùgɔ́rɔ́,foam-None,false,expert,Hantgan2018,,,
14-9-7-1,14-9-7,yúbúdɔ́,foam-None,false,expert,Hantgan2018,,,
15-9-9-1,15-9-9,kùgíy,foam-None,false,expert,Hantgan2018,,,
16-9-9-1,16-9-9,bùɲá,foam-None,false,expert,Hantgan2018,,,
17-9-9-1,17-9-9,yúgɔ̀rɔ̀,foam-None,false,expert,Hantgan2018,,,
1-9-10-1,1-9-10,dɛ̀mbì-yɛ̀,fold-None,false,expert,Hantgan2018,,,
3-9-10-1,3-9-10,m̀bùndó,fold-None,false,expert,Hantgan2018,,,
4-9-9-1,4-9-9,mɛ̀lí,fold-None,false,expert,Hantgan2018,,,
5-9-10-1,5-9-10,púndè,fold-None,false,expert,Hantgan2018,,,
18-9-10-1,18-9-10,ɲoofu-de,fold-None,false,expert,Hantgan2018,,,
6-9-10-1,6-9-10,mìné,fold-None,false,expert,Hantgan2018,,,
7-9-10-1,7-9-10,púndé,fold-None,false,expert,Hantgan2018,,,
8-9-10-1,8-9-10,mɛ̀ndɛ́,fold-None,false,expert,Hantgan2018,,,
9-9-10-1,9-9-10,mɛ̀ndí,fold-None,false,expert,Hantgan2018,,,
20-9-10-1,20-9-10,púndú-lè,fold-None,false,expert,Hantgan2018,,,
10-9-10-1,10-9-10,mɛ̀lɛ́,fold-None,false,expert,Hantgan2018,,,
22-9-10-1,22-9-10,tá:bú,fold-None,false,expert,Hantgan2018,,,
11-9-10-1,11-9-10,mɛ̀ndí,fold-None,false,expert,Hantgan2018,,,
12-9-10-1,12-9-10,pɛ́lɔ́,fold-None,false,expert,Hantgan2018,,,
13-9-10-1,13-9-10,mìné,fold-None,false,expert,Hantgan2018,,,
14-9-8-1,14-9-8,mɛ̀nnɛ́,fold-None,false,expert,Hantgan2018,,,
15-9-10-1,15-9-10,túkú,fold-None,false,expert,Hantgan2018,,,
16-9-10-1,16-9-10,mɛ̀nɛ́,fold-None,false,expert,Hantgan2018,,,
17-9-10-1,17-9-10,mɛ̀nɛ́,fold-None,false,expert,Hantgan2018,,,
2-9-7-1,2-9-7,duⁿmuⁿni,food-None,false,expert,Hantgan2018,,,
1-9-11-1,1-9-11,sɥīì,food-None,false,expert,Hantgan2018,,,
3-9-11-1,3-9-11,ŋ̀gú:rè-y,food-None,false,expert,Hantgan2018,,,
4-9-10-1,4-9-10,mò:ɲɛ̌-yⁿ,food-None,false,expert,Hantgan2018,,,
5-9-11-1,5-9-11,jí,food-None,false,expert,Hantgan2018,,,
18-9-11-1,18-9-11,ɲaam-ndu,food-None,false,expert,Hantgan2018,,,
6-9-11-1,6-9-11,kà:ɲǐyⁿ,food-None,false,expert,Hantgan2018,,,
19-9-10-1,19-9-10,jīyɛ̄ pùwɔ̀,food-None,false,expert,Hantgan2018,,,
7-9-11-1,7-9-11,ɛ́ɲɔ́gɔ̀,food-None,false,expert,Hantgan2018,,,
8-9-11-1,8-9-11,kwɛ́-ŋgò,food-None,false,expert,Hantgan2018,,,
9-9-11-1,9-9-11,nɔ̀:ɲǎ:,food-None,false,expert,Hantgan2018,,,
20-9-11-1,20-9-11,ɲɔ̀:njé,food-None,false,expert,Hantgan2018,,,
10-9-11-1,10-9-11,kà:ɲɛ̀:rⁿɛ́,food-None,false,expert,Hantgan2018,,,
21-9-10-1,21-9-10,wⁿǎ:nì,food-None,false,expert,Hantgan2018,,,
22-9-11-1,22-9-11,ŋà:rò,food-None,false,expert,Hantgan2018,,,
11-9-11-1,11-9-11,ɲɛ́-ŋgɛ́,food-None,false,expert,Hantgan2018,,,
12-9-11-1,12-9-11,ɲɛ́lɛ́,food-None,false,expert,Hantgan2018,,,
13-9-11-1,13-9-11,ɲǎ:,food-None,false,expert,Hantgan2018,,,
14-9-9-1,14-9-9,dɛ̀nɛ́,food-None,false,expert,Hantgan2018,,,
15-9-11-1,15-9-11,kàlɛ́,food-None,false,expert,Hantgan2018,,,
17-9-11-1,17-9-11,pàná,food-None,false,expert,Hantgan2018,,,
1-1-11-1,1-1-11,bùyɛ̀,footorleg-None,false,expert,Hantgan2018,,,
3-1-9-1,3-1-9,ǹdɔ̀sɔ̂:,footorleg-None,false,expert,Hantgan2018,,,
4-1-11-1,4-1-11,lɔ̀sɔ̂:,footorleg-None,false,expert,Hantgan2018,,,
5-1-10-1,5-1-10,sè,footorleg-None,false,expert,Hantgan2018,,,
18-1-11-1,18-1-11,koyn-gal,footorleg-None,false,expert,Hantgan2018,,,
6-1-11-1,6-1-11,kɔ́:,footorleg-None,false,expert,Hantgan2018,,,
19-1-10-1,19-1-10,tàbà,footorleg-None,false,expert,Hantgan2018,,,
7-1-11-1,7-1-11,sí:,footorleg-None,false,expert,Hantgan2018,,,
8-1-10-1,8-1-10,nà:-gó,footorleg-None,false,expert,Hantgan2018,,,
9-1-11-1,9-1-11,lɔ̀sɔ̂,footorleg-None,false,expert,Hantgan2018,,,
20-1-9-1,20-1-9,sígé,footorleg-None,false,expert,Hantgan2018,,,
10-1-11-1,10-1-11,kúwɔ́,footorleg-None,false,expert,Hantgan2018,,,
22-1-11-1,22-1-11,cè:,footorleg-None,false,expert,Hantgan2018,,,
21-1-10-1,21-1-10,kɛ̀:,footorleg-None,false,expert,Hantgan2018,,,
11-1-11-1,11-1-11,lǎ:,footorleg-None,false,expert,Hantgan2018,,,
12-1-10-1,12-1-10,tònjè,footorleg-None,false,expert,Hantgan2018,,,
13-1-10-1,13-1-10,kúwɔ́,footorleg-None,false,expert,Hantgan2018,,,
14-1-11-1,14-1-11,ánú,footorleg-None,false,expert,Hantgan2018,,,
15-1-11-1,15-1-11,kúwɔ́,footorleg-None,false,expert,Hantgan2018,,,
16-1-11-1,16-1-11,nà:,footorleg-None,false,expert,Hantgan2018,,,
17-1-10-1,17-1-10,kúbɔ́,footorleg-None,false,expert,Hantgan2018,,,
2-1-8-1,2-1-8,fɔ́ⁿkúⁿ,forehead-None,false,expert,Hantgan2018,,,
1-1-12-1,1-1-12,tèɡò,forehead-None,false,expert,Hantgan2018,,,
3-1-10-1,3-1-10,dìmbê-y,forehead-None,false,expert,Hantgan2018,,,
4-1-12-1,4-1-12,dìmbê:,forehead-None,false,expert,Hantgan2018,,,
5-1-11-1,5-1-11,géndè,forehead-None,false,expert,Hantgan2018,,,
18-1-12-1,18-1-12,tiinde,forehead-None,false,expert,Hantgan2018,,,
6-1-12-1,6-1-12,dìmé,forehead-None,false,expert,Hantgan2018,,,
19-1-11-1,19-1-11,tègèn cíⁿ,forehead-None,false,expert,Hantgan2018,,,
7-1-12-1,7-1-12,gíndó,forehead-None,false,expert,Hantgan2018,,,
8-1-11-1,8-1-11,géndè-ŋgè,forehead-None,false,expert,Hantgan2018,,,
9-1-12-1,9-1-12,gímbè,forehead-None,false,expert,Hantgan2018,,,
20-1-10-1,20-1-10,géndó,forehead-None,false,expert,Hantgan2018,,,
10-1-12-1,10-1-12,dìmbé,forehead-None,false,expert,Hantgan2018,,,
22-1-12-1,22-1-12,jìnè,forehead-None,false,expert,Hantgan2018,,,
21-1-11-1,21-1-11,tí:ndè,forehead-None,false,expert,Hantgan2018,,,
11-1-12-1,11-1-12,dìmbé,forehead-None,false,expert,Hantgan2018,,,
12-1-11-1,12-1-11,pɛ́mbɔ́,forehead-None,false,expert,Hantgan2018,,,
13-1-11-1,13-1-11,dìmé,forehead-None,false,expert,Hantgan2018,,,
14-1-12-1,14-1-12,dìmmú,forehead-None,false,expert,Hantgan2018,,,
15-1-12-1,15-1-12,dìmó,forehead-None,false,expert,Hantgan2018,,,
16-1-12-1,16-1-12,dìmè,forehead-None,false,expert,Hantgan2018,,,
17-1-11-1,17-1-11,dìmɛ́,forehead-None,false,expert,Hantgan2018,,,
2-1-9-1,2-1-9,ɲìnɛ́,forget-None,false,expert,Hantgan2018,,,
1-1-13-1,1-1-13,tɛ̀ɛ̀-ndɛ̀,forget-None,false,expert,Hantgan2018,,,
3-1-11-1,3-1-11,ìrɛ́ írɛ́,forget-None,false,expert,Hantgan2018,,,
4-1-13-1,4-1-13,ìrɛ́,forget-None,false,expert,Hantgan2018,,,
5-1-12-1,5-1-12,ʔálè,forget-None,false,expert,Hantgan2018,,,
18-1-13-1,18-1-13,yeggi-ti-nde,forget-None,false,expert,Hantgan2018,,,
6-1-13-1,6-1-13,náŋá,forget-None,false,expert,Hantgan2018,,,
19-1-12-1,19-1-12,nùmà-sāⁿ,forget-None,false,expert,Hantgan2018,,,
7-1-13-1,7-1-13,íddɛ̀,forget-None,false,expert,Hantgan2018,,,
8-1-12-1,8-1-12,ìrɛ́,forget-None,false,expert,Hantgan2018,,,
9-1-13-1,9-1-13,ìrɛ́,forget-None,false,expert,Hantgan2018,,,
20-1-11-1,20-1-11,íldɛ̀,forget-None,false,expert,Hantgan2018,,,
10-1-13-1,10-1-13,náŋgá,forget-None,false,expert,Hantgan2018,,,
21-1-12-1,21-1-12,dìññôŋ,forget-None,false,expert,Hantgan2018,,,
22-1-13-1,22-1-13,dìnòw,forget-None,false,expert,Hantgan2018,,,
11-1-13-1,11-1-13,írɛ́,forget-None,false,expert,Hantgan2018,,,
12-1-12-1,12-1-12,ídí-yɔ́,forget-None,false,expert,Hantgan2018,,,
13-1-12-1,13-1-12,náŋá,forget-None,false,expert,Hantgan2018,,,
14-1-13-1,14-1-13,nàá,forget-None,false,expert,Hantgan2018,,,
15-1-13-1,15-1-13,ná,forget-None,false,expert,Hantgan2018,,,
16-1-13-1,16-1-13,ídɛ́,forget-None,false,expert,Hantgan2018,,,
17-1-12-1,17-1-12,náŋá,forget-None,false,expert,Hantgan2018,,,
2-1-10-1,2-1-10,yàfá,forgive-None,false,expert,Hantgan2018,,,
1-1-14-1,1-1-14,yààpī-nà,forgive-None,false,expert,Hantgan2018,,,
3-1-12-1,3-1-12,kǎwrì-káŋ,forgive-None,false,expert,Hantgan2018,,,
4-1-14-1,4-1-14,yá:pɛ̀-yá:pɛ́,forgive-None,false,expert,Hantgan2018,,,
5-1-13-1,5-1-13,yà:fí-kánì,forgive-None,false,expert,Hantgan2018,,,
18-1-14-1,18-1-14,yaafaa-de,forgive-None,false,expert,Hantgan2018,,,
6-1-14-1,6-1-14,yá:fɛ́,forgive-None,false,expert,Hantgan2018,,,
7-1-14-1,7-1-14,yà:fì-kání,forgive-None,false,expert,Hantgan2018,,,
8-1-13-1,8-1-13,yá:fɛ́,forgive-None,false,expert,Hantgan2018,,,
9-1-14-1,9-1-14,káwrí,forgive-None,false,expert,Hantgan2018,,,
20-1-12-1,20-1-12,yá:fì-kání,forgive-None,false,expert,Hantgan2018,,,
10-1-14-1,10-1-14,yá:pɛ́,forgive-None,false,expert,Hantgan2018,,,
21-1-13-1,21-1-13,yá:fínɛ̀,forgive-None,false,expert,Hantgan2018,,,
